seq,date,state,defCnt
13437,2021년 11월 22일 00시,전북,5981
13436,2021년 11월 22일 00시,충남,12032
13435,2021년 11월 22일 00시,충북,8565
13434,2021년 11월 22일 00시,강원,8073
13433,2021년 11월 22일 00시,경기,125278
13432,2021년 11월 22일 00시,세종,1457
13431,2021년 11월 22일 00시,울산,5580
13430,2021년 11월 22일 00시,대전,8165
13429,2021년 11월 22일 00시,광주,5918
13428,2021년 11월 22일 00시,인천,22767
13427,2021년 11월 22일 00시,대구,18298
13426,2021년 11월 22일 00시,부산,15407
13425,2021년 11월 22일 00시,서울,141748
13424,2021년 11월 22일 00시,합계,418252
13461,2021년 11월 23일 00시,검역,6407
13460,2021년 11월 23일 00시,제주,3493
13459,2021년 11월 23일 00시,경남,14447
13458,2021년 11월 23일 00시,경북,10655
13457,2021년 11월 23일 00시,전남,4162
13456,2021년 11월 23일 00시,전북,6023
13455,2021년 11월 23일 00시,충남,12109
13454,2021년 11월 23일 00시,충북,8585
13453,2021년 11월 23일 00시,강원,8139
13452,2021년 11월 23일 00시,경기,126050
13451,2021년 11월 23일 00시,세종,1465
13450,2021년 11월 23일 00시,울산,5587
13449,2021년 11월 23일 00시,대전,8233
13448,2021년 11월 23일 00시,광주,5973
13447,2021년 11월 23일 00시,인천,22898
13446,2021년 11월 23일 00시,대구,18348
13445,2021년 11월 23일 00시,부산,15463
13444,2021년 11월 23일 00시,서울,142913
13443,2021년 11월 23일 00시,합계,420950
13480,2021년 11월 24일 00시,검역,6414
13479,2021년 11월 24일 00시,제주,3515
13478,2021년 11월 24일 00시,경남,14534
13477,2021년 11월 24일 00시,경북,10720
13476,2021년 11월 24일 00시,전남,4214
13475,2021년 11월 24일 00시,전북,6057
13474,2021년 11월 24일 00시,충남,12400
13473,2021년 11월 24일 00시,충북,8625
13472,2021년 11월 24일 00시,강원,8204
13471,2021년 11월 24일 00시,경기,127234
13470,2021년 11월 24일 00시,세종,1472
13469,2021년 11월 24일 00시,울산,5598
13468,2021년 11월 24일 00시,대전,8284
13467,2021년 11월 24일 00시,광주,6019
13466,2021년 11월 24일 00시,인천,23119
13465,2021년 11월 24일 00시,대구,18426
13464,2021년 11월 24일 00시,부산,15583
13463,2021년 11월 24일 00시,서울,144646
13462,2021년 11월 24일 00시,합계,425064
13499,2021년 11월 25일 00시,검역,6419
13498,2021년 11월 25일 00시,제주,3544
13497,2021년 11월 25일 00시,경남,14608
13496,2021년 11월 25일 00시,경북,10818
13495,2021년 11월 25일 00시,전남,4256
13494,2021년 11월 25일 00시,전북,6092
13493,2021년 11월 25일 00시,충남,12511
13492,2021년 11월 25일 00시,충북,8664
13491,2021년 11월 25일 00시,강원,8291
13490,2021년 11월 25일 00시,경기,128336
13489,2021년 11월 25일 00시,세종,1492
13488,2021년 11월 25일 00시,울산,5611
13487,2021년 11월 25일 00시,대전,8334
13486,2021년 11월 25일 00시,광주,6054
13485,2021년 11월 25일 00시,인천,23379
13484,2021년 11월 25일 00시,대구,18507
13483,2021년 11월 25일 00시,부산,15680
13482,2021년 11월 25일 00시,서울,146406
13481,2021년 11월 25일 00시,합계,429002
13518,2021년 11월 26일 00시,검역,6423
13517,2021년 11월 26일 00시,제주,3576
13516,2021년 11월 26일 00시,경남,14694
13515,2021년 11월 26일 00시,경북,10934
13514,2021년 11월 26일 00시,전남,4294
13513,2021년 11월 26일 00시,전북,6138
13512,2021년 11월 26일 00시,충남,12597
13511,2021년 11월 26일 00시,충북,8689
13510,2021년 11월 26일 00시,강원,8344
13509,2021년 11월 26일 00시,경기,129456
13508,2021년 11월 26일 00시,세종,1507
13507,2021년 11월 26일 00시,울산,5624
13506,2021년 11월 26일 00시,대전,8378
13505,2021년 11월 26일 00시,광주,6085
13504,2021년 11월 26일 00시,인천,23627
13503,2021년 11월 26일 00시,대구,18610
13502,2021년 11월 26일 00시,부산,15778
13501,2021년 11월 26일 00시,서울,148147
13500,2021년 11월 26일 00시,합계,432901
13537,2021년 11월 27일 00시,검역,6428
13536,2021년 11월 27일 00시,제주,3603
13535,2021년 11월 27일 00시,경남,14781
13534,2021년 11월 27일 00시,경북,11029
13533,2021년 11월 27일 00시,전남,4330
13532,2021년 11월 27일 00시,전북,6188
13531,2021년 11월 27일 00시,충남,12675
13530,2021년 11월 27일 00시,충북,8728
13529,2021년 11월 27일 00시,강원,8437
13528,2021년 11월 27일 00시,경기,130565
13527,2021년 11월 27일 00시,세종,1518
13526,2021년 11월 27일 00시,울산,5631
13525,2021년 11월 27일 00시,대전,8416
13524,2021년 11월 27일 00시,광주,6120
13523,2021년 11월 27일 00시,인천,23915
13522,2021년 11월 27일 00시,대구,18686
13521,2021년 11월 27일 00시,부산,15883
13520,2021년 11월 27일 00시,서울,150035
13519,2021년 11월 27일 00시,합계,436968
13556,2021년 11월 28일 00시,검역,6438
13555,2021년 11월 28일 00시,제주,3638
13554,2021년 11월 28일 00시,경남,14870
13553,2021년 11월 28일 00시,경북,11132
13552,2021년 11월 28일 00시,전남,4355
13551,2021년 11월 28일 00시,전북,6233
13550,2021년 11월 28일 00시,충남,12796
13549,2021년 11월 28일 00시,충북,8753
13548,2021년 11월 28일 00시,강원,8500
13547,2021년 11월 28일 00시,경기,131655
13546,2021년 11월 28일 00시,세종,1523
13545,2021년 11월 28일 00시,울산,5635
13544,2021년 11월 28일 00시,대전,8469
13543,2021년 11월 28일 00시,광주,6172
13542,2021년 11월 28일 00시,인천,24193
13541,2021년 11월 28일 00시,대구,18792
13540,2021년 11월 28일 00시,부산,16031
13539,2021년 11월 28일 00시,서울,151711
13538,2021년 11월 28일 00시,합계,440896
13575,2021년 11월 29일 00시,검역,6441
13574,2021년 11월 29일 00시,제주,3682
13573,2021년 11월 29일 00시,경남,14955
13572,2021년 11월 29일 00시,경북,11200
13571,2021년 11월 29일 00시,전남,4383
13570,2021년 11월 29일 00시,전북,6282
13569,2021년 11월 29일 00시,충남,12849
13568,2021년 11월 29일 00시,충북,8786
13567,2021년 11월 29일 00시,강원,8556
13566,2021년 11월 29일 00시,경기,132565
13565,2021년 11월 29일 00시,세종,1538
13564,2021년 11월 29일 00시,울산,5637
13563,2021년 11월 29일 00시,대전,8512
13562,2021년 11월 29일 00시,광주,6233
13561,2021년 11월 29일 00시,인천,24426
13560,2021년 11월 29일 00시,대구,18880
13559,2021년 11월 29일 00시,부산,16175
13558,2021년 11월 29일 00시,서울,153100
13557,2021년 11월 29일 00시,합계,444200
13594,2021년 11월 30일 00시,검역,6449
13593,2021년 11월 30일 00시,제주,3704
13592,2021년 11월 30일 00시,경남,15015
13591,2021년 11월 30일 00시,경북,11268
13590,2021년 11월 30일 00시,전남,4419
13589,2021년 11월 30일 00시,전북,6332
13588,2021년 11월 30일 00시,충남,12930
13587,2021년 11월 30일 00시,충북,8845
13586,2021년 11월 30일 00시,강원,8640
13585,2021년 11월 30일 00시,경기,133472
13584,2021년 11월 30일 00시,세종,1560
13583,2021년 11월 30일 00시,울산,5640
13582,2021년 11월 30일 00시,대전,8555
13581,2021년 11월 30일 00시,광주,6285
13580,2021년 11월 30일 00시,인천,24618
13579,2021년 11월 30일 00시,대구,18958
13578,2021년 11월 30일 00시,부산,16254
13577,2021년 11월 30일 00시,서울,154286
13576,2021년 11월 30일 00시,합계,447230
13613,2021년 12월 01일 00시,검역,6469
13612,2021년 12월 01일 00시,제주,3731
13611,2021년 12월 01일 00시,경남,15142
13610,2021년 12월 01일 00시,경북,11365
13609,2021년 12월 01일 00시,전남,4459
13608,2021년 12월 01일 00시,전북,6382
13607,2021년 12월 01일 00시,충남,13025
13606,2021년 12월 01일 00시,충북,8893
13605,2021년 12월 01일 00시,강원,8745
13604,2021년 12월 01일 00시,경기,135053
13603,2021년 12월 01일 00시,세종,1580
13602,2021년 12월 01일 00시,울산,5657
13601,2021년 12월 01일 00시,대전,8643
13600,2021년 12월 01일 00시,광주,6314
13598,2021년 12월 01일 00시,대구,19044
13597,2021년 12월 01일 00시,부산,16397
13596,2021년 12월 01일 00시,서울,156507
13595,2021년 12월 01일 00시,합계,452350
13651,2021년 12월 02일 00시,검역,6474
13650,2021년 12월 02일 00시,제주,3762
13649,2021년 12월 02일 00시,경남,15236
13648,2021년 12월 02일 00시,경북,11471
13647,2021년 12월 02일 00시,전남,4498
13646,2021년 12월 02일 00시,전북,6453
13645,2021년 12월 02일 00시,충남,13174
13644,2021년 12월 02일 00시,충북,8942
13643,2021년 12월 02일 00시,강원,8889
13642,2021년 12월 02일 00시,경기,136546
13641,2021년 12월 02일 00시,세종,1588
13640,2021년 12월 02일 00시,울산,5675
13639,2021년 12월 02일 00시,대전,8809
13638,2021년 12월 02일 00시,광주,6353
13637,2021년 12월 02일 00시,인천,25299
13636,2021년 12월 02일 00시,대구,19114
13635,2021년 12월 02일 00시,부산,16555
13634,2021년 12월 02일 00시,서울,158774
13633,2021년 12월 02일 00시,합계,457612
13689,2021년 12월 03일 00시,검역,6485
13688,2021년 12월 03일 00시,제주,3782
13687,2021년 12월 03일 00시,경남,15335
13686,2021년 12월 03일 00시,경북,11553
13685,2021년 12월 03일 00시,전남,4533
13684,2021년 12월 03일 00시,전북,6519
13683,2021년 12월 03일 00시,충남,13330
13682,2021년 12월 03일 00시,충북,9039
13681,2021년 12월 03일 00시,강원,8986
13680,2021년 12월 03일 00시,경기,138011
13679,2021년 12월 03일 00시,세종,1595
13678,2021년 12월 03일 00시,울산,5695
13677,2021년 12월 03일 00시,대전,8906
13676,2021년 12월 03일 00시,광주,6398
13675,2021년 12월 03일 00시,인천,25606
13674,2021년 12월 03일 00시,대구,19213
13673,2021년 12월 03일 00시,부산,16696
13672,2021년 12월 03일 00시,서울,160873
13671,2021년 12월 03일 00시,합계,462555
13708,2021년 12월 04일 00시,검역,6489
13707,2021년 12월 04일 00시,제주,3803
13706,2021년 12월 04일 00시,경남,15449
13705,2021년 12월 04일 00시,경북,11643
13704,2021년 12월 04일 00시,전남,4585
13703,2021년 12월 04일 00시,전북,6584
13702,2021년 12월 04일 00시,충남,13463
13701,2021년 12월 04일 00시,충북,9095
13700,2021년 12월 04일 00시,강원,9100
13699,2021년 12월 04일 00시,경기,139686
13698,2021년 12월 04일 00시,세종,1603
13697,2021년 12월 04일 00시,울산,5702
13696,2021년 12월 04일 00시,대전,9032
13695,2021년 12월 04일 00시,광주,6437
13694,2021년 12월 04일 00시,인천,25890
13693,2021년 12월 04일 00시,대구,19303
13692,2021년 12월 04일 00시,부산,16897
13691,2021년 12월 04일 00시,서울,163146
13690,2021년 12월 04일 00시,합계,467907
13727,2021년 12월 05일 00시,검역,6495
13726,2021년 12월 05일 00시,제주,3820
13725,2021년 12월 05일 00시,경남,15586
13724,2021년 12월 05일 00시,경북,11742
13723,2021년 12월 05일 00시,전남,4632
13722,2021년 12월 05일 00시,전북,6641
13721,2021년 12월 05일 00시,충남,13637
13720,2021년 12월 05일 00시,충북,9177
13719,2021년 12월 05일 00시,강원,9216
13718,2021년 12월 05일 00시,경기,141171
13717,2021년 12월 05일 00시,세종,1619
13716,2021년 12월 05일 00시,울산,5718
13715,2021년 12월 05일 00시,대전,9174
13714,2021년 12월 05일 00시,광주,6477
13713,2021년 12월 05일 00시,인천,26227
13712,2021년 12월 05일 00시,대구,19420
13711,2021년 12월 05일 00시,부산,17104
13710,2021년 12월 05일 00시,서울,165178
13709,2021년 12월 05일 00시,합계,473034
13746,2021년 12월 06일 00시,검역,6501
13745,2021년 12월 06일 00시,제주,3859
13744,2021년 12월 06일 00시,경남,15707
13743,2021년 12월 06일 00시,경북,11923
13742,2021년 12월 06일 00시,전남,4669
13741,2021년 12월 06일 00시,전북,6713
13740,2021년 12월 06일 00시,충남,13794
13739,2021년 12월 06일 00시,충북,9236
13738,2021년 12월 06일 00시,강원,9328
13737,2021년 12월 06일 00시,경기,142485
13736,2021년 12월 06일 00시,세종,1632
13735,2021년 12월 06일 00시,울산,5733
13734,2021년 12월 06일 00시,대전,9280
13733,2021년 12월 06일 00시,광주,6520
13732,2021년 12월 06일 00시,인천,26529
13731,2021년 12월 06일 00시,대구,19566
13730,2021년 12월 06일 00시,부산,17297
13729,2021년 12월 06일 00시,서울,166586
13728,2021년 12월 06일 00시,합계,477358
13765,2021년 12월 07일 00시,검역,6506
13764,2021년 12월 07일 00시,제주,3920
13763,2021년 12월 07일 00시,경남,15836
13762,2021년 12월 07일 00시,경북,12052
13761,2021년 12월 07일 00시,전남,4727
13760,2021년 12월 07일 00시,전북,6787
13759,2021년 12월 07일 00시,충남,13929
13758,2021년 12월 07일 00시,충북,9316
13757,2021년 12월 07일 00시,강원,9437
13756,2021년 12월 07일 00시,경기,143806
13755,2021년 12월 07일 00시,세종,1643
13754,2021년 12월 07일 00시,울산,5747
13753,2021년 12월 07일 00시,대전,9400
13752,2021년 12월 07일 00시,광주,6567
13751,2021년 12월 07일 00시,인천,26780
13750,2021년 12월 07일 00시,대구,19695
13749,2021년 12월 07일 00시,부산,17457
13748,2021년 12월 07일 00시,서울,168705
13747,2021년 12월 07일 00시,합계,482310
13784,2021년 12월 08일 00시,검역,6513
13783,2021년 12월 08일 00시,제주,3971
13782,2021년 12월 08일 00시,경남,15992
13781,2021년 12월 08일 00시,경북,12183
13780,2021년 12월 08일 00시,전남,4781
13779,2021년 12월 08일 00시,전북,6890
13778,2021년 12월 08일 00시,충남,14132
13777,2021년 12월 08일 00시,충북,9377
13776,2021년 12월 08일 00시,강원,9580
13775,2021년 12월 08일 00시,경기,146074
13774,2021년 12월 08일 00시,세종,1659
13773,2021년 12월 08일 00시,울산,5773
13772,2021년 12월 08일 00시,대전,9584
13771,2021년 12월 08일 00시,광주,6624
13770,2021년 12월 08일 00시,인천,27213
13769,2021년 12월 08일 00시,대구,19822
13768,2021년 12월 08일 00시,부산,17710
13767,2021년 12월 08일 00시,서울,171606
13766,2021년 12월 08일 00시,합계,489484
13803,2021년 12월 09일 00시,검역,6517
13802,2021년 12월 09일 00시,제주,4019
13801,2021년 12월 09일 00시,경남,16185
13800,2021년 12월 09일 00시,경북,12326
13799,2021년 12월 09일 00시,전남,4850
13798,2021년 12월 09일 00시,전북,7015
13797,2021년 12월 09일 00시,충남,14339
13796,2021년 12월 09일 00시,충북,9469
13795,2021년 12월 09일 00시,강원,9719
13794,2021년 12월 09일 00시,경기,148215
13793,2021년 12월 09일 00시,세종,1675
13792,2021년 12월 09일 00시,울산,5822
13791,2021년 12월 09일 00시,대전,9751
13790,2021년 12월 09일 00시,광주,6660
13789,2021년 12월 09일 00시,인천,27710
13788,2021년 12월 09일 00시,대구,19954
13787,2021년 12월 09일 00시,부산,17962
13786,2021년 12월 09일 00시,서울,174396
13785,2021년 12월 09일 00시,합계,496584
13822,2021년 12월 10일 00시,검역,6525
13821,2021년 12월 10일 00시,제주,4066
13820,2021년 12월 10일 00시,경남,16391
13819,2021년 12월 10일 00시,경북,12509
13818,2021년 12월 10일 00시,전남,4919
13817,2021년 12월 10일 00시,전북,7112
13816,2021년 12월 10일 00시,충남,14499
13815,2021년 12월 10일 00시,충북,9563
13814,2021년 12월 10일 00시,강원,9871
13813,2021년 12월 10일 00시,경기,150245
13812,2021년 12월 10일 00시,세종,1685
13811,2021년 12월 10일 00시,울산,5865
13810,2021년 12월 10일 00시,대전,9908
13809,2021년 12월 10일 00시,광주,6695
13808,2021년 12월 10일 00시,인천,28175
13807,2021년 12월 10일 00시,대구,20117
13806,2021년 12월 10일 00시,부산,18265
13805,2021년 12월 10일 00시,서울,177196
13804,2021년 12월 10일 00시,합계,503606
13841,2021년 12월 11일 00시,검역,6527
13840,2021년 12월 11일 00시,제주,4112
13839,2021년 12월 11일 00시,경남,16584
13838,2021년 12월 11일 00시,경북,12647
13837,2021년 12월 11일 00시,전남,4994
13836,2021년 12월 11일 00시,전북,7218
13835,2021년 12월 11일 00시,충남,14662
13834,2021년 12월 11일 00시,충북,9644
13833,2021년 12월 11일 00시,강원,10041
13832,2021년 12월 11일 00시,경기,152303
13831,2021년 12월 11일 00시,세종,1692
13830,2021년 12월 11일 00시,울산,5899
13829,2021년 12월 11일 00시,대전,10026
13828,2021년 12월 11일 00시,광주,6720
13827,2021년 12월 11일 00시,인천,28639
13826,2021년 12월 11일 00시,대구,20260
13825,2021년 12월 11일 00시,부산,18584
13824,2021년 12월 11일 00시,서울,180031
13823,2021년 12월 11일 00시,합계,510583
13860,2021년 12월 12일 00시,검역,6534
13859,2021년 12월 12일 00시,제주,4144
13858,2021년 12월 12일 00시,경남,16782
13857,2021년 12월 12일 00시,경북,12794
13856,2021년 12월 12일 00시,전남,5074
13855,2021년 12월 12일 00시,전북,7306
13854,2021년 12월 12일 00시,충남,14869
13853,2021년 12월 12일 00시,충북,9734
13852,2021년 12월 12일 00시,강원,10164
13851,2021년 12월 12일 00시,경기,154318
13850,2021년 12월 12일 00시,세종,1707
13849,2021년 12월 12일 00시,울산,5949
13848,2021년 12월 12일 00시,대전,10141
13847,2021년 12월 12일 00시,광주,6791
13846,2021년 12월 12일 00시,인천,29097
13845,2021년 12월 12일 00시,대구,20397
13844,2021년 12월 12일 00시,부산,18912
13843,2021년 12월 12일 00시,서울,182558
13842,2021년 12월 12일 00시,합계,517271
13879,2021년 12월 13일 00시,검역,6541
13878,2021년 12월 13일 00시,제주,4180
13877,2021년 12월 13일 00시,경남,17000
13876,2021년 12월 13일 00시,경북,12957
13875,2021년 12월 13일 00시,전남,5157
13874,2021년 12월 13일 00시,전북,7387
13873,2021년 12월 13일 00시,충남,15053
13872,2021년 12월 13일 00시,충북,9810
13871,2021년 12월 13일 00시,강원,10275
13870,2021년 12월 13일 00시,경기,155685
13869,2021년 12월 13일 00시,세종,1719
13868,2021년 12월 13일 00시,울산,5988
13867,2021년 12월 13일 00시,대전,10219
13866,2021년 12월 13일 00시,광주,6828
13865,2021년 12월 13일 00시,인천,29487
13864,2021년 12월 13일 00시,대구,20541
13863,2021년 12월 13일 00시,부산,19153
13862,2021년 12월 13일 00시,서울,185108
13861,2021년 12월 13일 00시,합계,523088
13898,2021년 12월 14일 00시,검역,6556
13897,2021년 12월 14일 00시,제주,4219
13896,2021년 12월 14일 00시,경남,17181
13895,2021년 12월 14일 00시,경북,13123
13894,2021년 12월 14일 00시,전남,5215
13893,2021년 12월 14일 00시,전북,7503
13892,2021년 12월 14일 00시,충남,15255
13891,2021년 12월 14일 00시,충북,9896
13890,2021년 12월 14일 00시,강원,10407
13889,2021년 12월 14일 00시,경기,157182
13888,2021년 12월 14일 00시,세종,1739
13887,2021년 12월 14일 00시,울산,6073
13886,2021년 12월 14일 00시,대전,10370
13885,2021년 12월 14일 00시,광주,6899
13884,2021년 12월 14일 00시,인천,29835
13883,2021년 12월 14일 00시,대구,20671
13882,2021년 12월 14일 00시,부산,19359
13881,2021년 12월 14일 00시,서울,187169
13880,2021년 12월 14일 00시,합계,528652
13917,2021년 12월 15일 00시,검역,6560
13916,2021년 12월 15일 00시,제주,4252
13915,2021년 12월 15일 00시,경남,17376
13914,2021년 12월 15일 00시,경북,13316
13913,2021년 12월 15일 00시,전남,5275
13912,2021년 12월 15일 00시,전북,7623
13911,2021년 12월 15일 00시,충남,15461
13910,2021년 12월 15일 00시,충북,10001
13909,2021년 12월 15일 00시,강원,10567
13908,2021년 12월 15일 00시,경기,159481
13907,2021년 12월 15일 00시,세종,1765
13906,2021년 12월 15일 00시,울산,6132
13905,2021년 12월 15일 00시,대전,10534
13904,2021년 12월 15일 00시,광주,6958
13903,2021년 12월 15일 00시,인천,30311
13902,2021년 12월 15일 00시,대구,20849
13901,2021년 12월 15일 00시,부산,19702
13900,2021년 12월 15일 00시,서울,190332
13899,2021년 12월 15일 00시,합계,536495
13936,2021년 12월 16일 00시,검역,6563
13935,2021년 12월 16일 00시,제주,4281
13934,2021년 12월 16일 00시,경남,17575
13933,2021년 12월 16일 00시,경북,13524
13932,2021년 12월 16일 00시,전남,5333
13931,2021년 12월 16일 00시,전북,7773
13930,2021년 12월 16일 00시,충남,15638
13929,2021년 12월 16일 00시,충북,10150
13928,2021년 12월 16일 00시,강원,10715
13927,2021년 12월 16일 00시,경기,161633
13926,2021년 12월 16일 00시,세종,1793
13925,2021년 12월 16일 00시,울산,6208
13924,2021년 12월 16일 00시,대전,10663
13923,2021년 12월 16일 00시,광주,7002
13922,2021년 12월 16일 00시,인천,30822
13921,2021년 12월 16일 00시,대구,21007
13920,2021년 12월 16일 00시,부산,20048
13919,2021년 12월 16일 00시,서울,193389
13918,2021년 12월 16일 00시,합계,544117
13955,2021년 12월 17일 00시,검역,6571
13954,2021년 12월 17일 00시,제주,4316
13953,2021년 12월 17일 00시,경남,17746
13952,2021년 12월 17일 00시,경북,13693
13951,2021년 12월 17일 00시,전남,5393
13950,2021년 12월 17일 00시,전북,7895
13949,2021년 12월 17일 00시,충남,15841
13948,2021년 12월 17일 00시,충북,10278
13947,2021년 12월 17일 00시,강원,10849
13946,2021년 12월 17일 00시,경기,163786
13945,2021년 12월 17일 00시,세종,1818
13944,2021년 12월 17일 00시,울산,6265
13943,2021년 12월 17일 00시,대전,10825
13942,2021년 12월 17일 00시,광주,7044
13941,2021년 12월 17일 00시,인천,31394
13940,2021년 12월 17일 00시,대구,21167
13939,2021년 12월 17일 00시,부산,20436
13938,2021년 12월 17일 00시,서울,196234
13937,2021년 12월 17일 00시,합계,551551
13974,2021년 12월 18일 00시,검역,6580
13973,2021년 12월 18일 00시,제주,4346
13972,2021년 12월 18일 00시,경남,17957
13971,2021년 12월 18일 00시,경북,13832
13970,2021년 12월 18일 00시,전남,5437
13969,2021년 12월 18일 00시,전북,8005
13968,2021년 12월 18일 00시,충남,16081
13967,2021년 12월 18일 00시,충북,10405
13966,2021년 12월 18일 00시,강원,10975
13965,2021년 12월 18일 00시,경기,165827
13964,2021년 12월 18일 00시,세종,1861
13963,2021년 12월 18일 00시,울산,6311
13962,2021년 12월 18일 00시,대전,10945
13961,2021년 12월 18일 00시,광주,7101
13960,2021년 12월 18일 00시,인천,31994
13959,2021년 12월 18일 00시,대구,21381
13958,2021년 12월 18일 00시,부산,20798
13957,2021년 12월 18일 00시,서울,199028
13956,2021년 12월 18일 00시,합계,558864
13993,2021년 12월 19일 00시,검역,6586
13992,2021년 12월 19일 00시,제주,4368
13991,2021년 12월 19일 00시,경남,18172
13990,2021년 12월 19일 00시,경북,13968
13989,2021년 12월 19일 00시,전남,5480
13988,2021년 12월 19일 00시,전북,8097
13987,2021년 12월 19일 00시,충남,16288
13986,2021년 12월 19일 00시,충북,10497
13985,2021년 12월 19일 00시,강원,11075
13984,2021년 12월 19일 00시,경기,167580
13983,2021년 12월 19일 00시,세종,1884
13982,2021년 12월 19일 00시,울산,6350
13981,2021년 12월 19일 00시,대전,11094
13980,2021년 12월 19일 00시,광주,7130
13979,2021년 12월 19일 00시,인천,32487
13978,2021년 12월 19일 00시,대구,21534
13977,2021년 12월 19일 00시,부산,21161
13976,2021년 12월 19일 00시,서울,201347
13975,2021년 12월 19일 00시,합계,565098
14012,2021년 12월 20일 00시,검역,6598
14011,2021년 12월 20일 00시,제주,4398
14010,2021년 12월 20일 00시,경남,18328
14009,2021년 12월 20일 00시,경북,14085
14008,2021년 12월 20일 00시,전남,5536
14007,2021년 12월 20일 00시,전북,8196
14006,2021년 12월 20일 00시,충남,16473
14005,2021년 12월 20일 00시,충북,10565
14004,2021년 12월 20일 00시,강원,11205
14003,2021년 12월 20일 00시,경기,169068
14002,2021년 12월 20일 00시,세종,1900
14001,2021년 12월 20일 00시,울산,6386
14000,2021년 12월 20일 00시,대전,11206
13999,2021년 12월 20일 00시,광주,7182
13998,2021년 12월 20일 00시,인천,32862
13997,2021년 12월 20일 00시,대구,21645
13996,2021년 12월 20일 00시,부산,21526
13995,2021년 12월 20일 00시,서울,203255
13994,2021년 12월 20일 00시,합계,570414
14031,2021년 12월 21일 00시,검역,6608
14030,2021년 12월 21일 00시,제주,4424
14029,2021년 12월 21일 00시,경남,18512
14028,2021년 12월 21일 00시,경북,14192
14027,2021년 12월 21일 00시,전남,5577
14026,2021년 12월 21일 00시,전북,8340
14025,2021년 12월 21일 00시,충남,16636
14024,2021년 12월 21일 00시,충북,10654
14023,2021년 12월 21일 00시,강원,11322
14022,2021년 12월 21일 00시,경기,170381
14021,2021년 12월 21일 00시,세종,1921
14020,2021년 12월 21일 00시,울산,6421
14019,2021년 12월 21일 00시,대전,11332
14018,2021년 12월 21일 00시,광주,7258
14017,2021년 12월 21일 00시,인천,33246
14016,2021년 12월 21일 00시,대구,21782
14015,2021년 12월 21일 00시,부산,21760
14014,2021년 12월 21일 00시,서울,205249
14013,2021년 12월 21일 00시,합계,575615
14050,2021년 12월 22일 00시,검역,6613
14049,2021년 12월 22일 00시,제주,4461
14048,2021년 12월 22일 00시,경남,18764
14047,2021년 12월 22일 00시,경북,14331
14046,2021년 12월 22일 00시,전남,5624
14045,2021년 12월 22일 00시,전북,8475
14044,2021년 12월 22일 00시,충남,16801
14043,2021년 12월 22일 00시,충북,10777
14042,2021년 12월 22일 00시,강원,11452
14041,2021년 12월 22일 00시,경기,172606
14040,2021년 12월 22일 00시,세종,1968
14039,2021년 12월 22일 00시,울산,6460
14038,2021년 12월 22일 00시,대전,11489
14037,2021년 12월 22일 00시,광주,7364
14036,2021년 12월 22일 00시,인천,33725
14035,2021년 12월 22일 00시,대구,21915
14034,2021년 12월 22일 00시,부산,22192
14033,2021년 12월 22일 00시,서울,208048
14032,2021년 12월 22일 00시,합계,583065
14069,2021년 12월 23일 00시,검역,6619
14068,2021년 12월 23일 00시,제주,4478
14067,2021년 12월 23일 00시,경남,18965
14066,2021년 12월 23일 00시,경북,14466
14065,2021년 12월 23일 00시,전남,5693
14064,2021년 12월 23일 00시,전북,8620
14063,2021년 12월 23일 00시,충남,16982
14062,2021년 12월 23일 00시,충북,10862
14061,2021년 12월 23일 00시,강원,11572
14060,2021년 12월 23일 00시,경기,174555
14059,2021년 12월 23일 00시,세종,1987
14058,2021년 12월 23일 00시,울산,6504
14057,2021년 12월 23일 00시,대전,11622
14056,2021년 12월 23일 00시,광주,7430
14055,2021년 12월 23일 00시,인천,34147
14054,2021년 12월 23일 00시,대구,22083
14053,2021년 12월 23일 00시,부산,22625
14052,2021년 12월 23일 00시,서울,210768
14051,2021년 12월 23일 00시,합계,589978
14088,2021년 12월 24일 00시,검역,6627
14087,2021년 12월 24일 00시,제주,4503
14086,2021년 12월 24일 00시,경남,19195
14085,2021년 12월 24일 00시,경북,14609
14084,2021년 12월 24일 00시,전남,5762
14083,2021년 12월 24일 00시,전북,8738
14082,2021년 12월 24일 00시,충남,17162
14081,2021년 12월 24일 00시,충북,10953
14080,2021년 12월 24일 00시,강원,11702
14079,2021년 12월 24일 00시,경기,176223
14078,2021년 12월 24일 00시,세종,2022
14077,2021년 12월 24일 00시,울산,6547
14076,2021년 12월 24일 00시,대전,11703
14075,2021년 12월 24일 00시,광주,7484
14074,2021년 12월 24일 00시,인천,34585
14073,2021년 12월 24일 00시,대구,22234
14072,2021년 12월 24일 00시,부산,23046
14071,2021년 12월 24일 00시,서울,213114
14070,2021년 12월 24일 00시,합계,596209
14107,2021년 12월 25일 00시,검역,6640
14106,2021년 12월 25일 00시,제주,4518
14105,2021년 12월 25일 00시,경남,19408
14104,2021년 12월 25일 00시,경북,14737
14103,2021년 12월 25일 00시,전남,5815
14102,2021년 12월 25일 00시,전북,8854
14101,2021년 12월 25일 00시,충남,17323
14100,2021년 12월 25일 00시,충북,11036
14099,2021년 12월 25일 00시,강원,11849
14098,2021년 12월 25일 00시,경기,177903
14097,2021년 12월 25일 00시,세종,2043
14096,2021년 12월 25일 00시,울산,6610
14095,2021년 12월 25일 00시,대전,11807
14094,2021년 12월 25일 00시,광주,7562
